구,구코드,년월,아파트명,법정동,전용면적_m2,층,보증금_만원,월세_만원,계약유형,계약일,건축년도
중구,11140,202601,청구e편한세상,신당동,84.95,6,15000,290,신규,2026-01-10,2011
중구,11140,202601,남산타운,신당동,84.88,9,10000,220,갱신,2026-01-17,2002
중구,11140,202601,약수하이츠,신당동,65.37,13,60000,0,신규,2026-01-24,1999
중구,11140,202601,세운푸르지오헤리시티,인현동2가,29.4564,26,2000,152,갱신,2026-01-15,2023
중구,11140,202601,신당파인힐하나유보라,신당동,59.0613,7,10280,87,신규,2026-01-15,2019
중구,11140,202601,서울역센트럴자이,만리동2가,59.943,10,10000,259,갱신,2026-01-29,2017
중구,11140,202601,세운푸르지오헤리시티,인현동2가,28.4064,10,5000,130,신규,2026-01-22,2023
중구,11140,202601,(73-1),황학동,17.43,10,1000,40,신규,2026-01-16,1999
중구,11140,202601,서울역센트럴자이,만리동2가,84.972,8,97000,0,신규,2026-01-16,2017
중구,11140,202601,신당파인힐하나유보라,신당동,24.3931,10,1020,72,신규,2026-01-21,2019
중구,11140,202601,청구e편한세상,신당동,118.47,8,122000,0,신규,2026-01-26,2011
중구,11140,202601,덕수궁롯데캐슬,순화동,69.5135,5,1000,378,갱신,2026-01-16,2016
중구,11140,202601,동대문와이즈캐슬,흥인동,15.55,10,500,75,신규,2026-01-08,2014
중구,11140,202601,파크원빌,장충동2가,13.12,6,1000,65,신규,2026-01-10,2011
중구,11140,202601,힐스테이트세운센트럴1단지,입정동,59.6641,20,30000,250,신규,2026-01-09,2023
중구,11140,202601,신당동파라다이스,신당동,84.77,6,57000,0,갱신,2026-01-22,2000
중구,11140,202601,남산타운,신당동,84.88,13,68000,0,신규,2026-01-31,2002
중구,11140,202601,황학아크로타워,황학동,84.962,10,73500,0,갱신,2026-01-23,2010
중구,11140,202601,쌍용남산플래티넘,회현동2가,139.8,4,67000,250,갱신,2026-01-24,2010
중구,11140,202601,남산타운,신당동,114.88,6,10000,330,신규,2026-01-21,2002
중구,11140,202601,남산센트럴자이,충무로4가,128.952,11,104500,0,갱신,2026-01-23,2009
중구,11140,202601,신당아르브,신당동,16.87,6,1000,70,신규,2026-01-06,2014
중구,11140,202601,서울역센트럴자이,만리동2가,84.9918,4,20000,270,신규,2026-01-15,2017
중구,11140,202601,서울역한라비발디센트럴,만리동2가,71.9832,4,53000,70,갱신,2026-01-31,2018
중구,11140,202601,청구e편한세상,신당동,59.88,6,15000,220,신규,2026-01-31,2011
중구,11140,202601,서울역센트럴자이,만리동2가,84.972,7,105000,0,신규,2026-01-31,2017
중구,11140,202601,충무로엘크루메크로시티2차,충무로5가,22.75,7,1000,76,갱신,2026-01-31,2016
중구,11140,202601,롯데캐슬,황학동,84.9,21,20000,200,신규,2026-01-24,2008
중구,11140,202601,서울역센트럴자이,만리동2가,59.943,11,66000,0,갱신,2026-01-20,2017
중구,11140,202601,남산타운,신당동,114.88,14,73500,0,갱신,2026-01-21,2002
중구,11140,202601,남산타운,신당동,84.88,4,73000,0,신규,2026-01-24,2002
중구,11140,202601,한양I-Class,황학동,24.67,13,3700,83,갱신,2026-01-05,2013
중구,11140,202601,서울역센트럴자이,만리동2가,84.9918,24,60000,140,신규,2026-01-31,2017
중구,11140,202601,힐스테이트세운센트럴2단지,입정동,45.9844,4,50000,35,신규,2026-01-15,2023
중구,11140,202601,래미안하이베르,신당동,84.98,5,65500,0,갱신,2026-01-21,2011
중구,11140,202601,동대문와이즈캐슬,흥인동,15.55,10,1000,75,신규,2026-01-14,2014
중구,11140,202601,힐스테이트세운센트럴2단지,입정동,49.9976,18,21000,189,갱신,2026-01-27,2023
중구,11140,202601,약수하이츠,신당동,57.63,11,36500,63,갱신,2026-01-31,1999
중구,11140,202601,남산트라팰리스,남대문로5가,148.47,8,130250,50,갱신,2026-01-24,2010
중구,11140,202601,남산센트럴자이,충무로4가,82.413,13,75000,0,신규,2026-01-24,2009
중구,11140,202601,남산타운,신당동,59.94,17,54600,0,갱신,2026-01-19,2002
중구,11140,202601,청구e편한세상,신당동,84.96,1,82000,0,갱신,2026-01-16,2011
중구,11140,202601,삼성사이버빌리지,중림동,84.93,15,60000,80,신규,2026-01-30,2001
중구,11140,202601,남산타운,신당동,114.88,18,80000,0,갱신,2026-01-31,2002
중구,11140,202601,약수하이츠,신당동,57.63,5,55000,0,신규,2026-01-29,1999
중구,11140,202601,래미안하이베르,신당동,59.95,3,58800,0,갱신,2026-01-31,2011
중구,11140,202601,힐스테이트남산,묵정동,21.05,4,34650,0,갱신,2026-01-30,2024
중구,11140,202601,래미안하이베르,신당동,59.74,3,5000,210,신규,2026-01-31,2011
중구,11140,202601,명경,신당동,59.71,3,28500,0,갱신,2026-01-24,2002
중구,11140,202601,바비엥3,순화동,59.93,19,2000,230,신규,2026-01-08,2006
중구,11140,202601,장충,장충동2가,31.24,3,1000,60,신규,2026-01-30,1981
중구,11140,202601,약수역더시티,신당동,18.86,9,2000,105,신규,2026-01-10,2021
중구,11140,202601,남산타운,신당동,114.88,17,98000,0,신규,2026-01-31,2002
중구,11140,202601,래미안하이베르,신당동,59.74,4,30000,140,신규,2026-01-31,2011
중구,11140,202601,약수하이츠,신당동,57.63,8,51450,0,갱신,2026-01-10,1999
중구,11140,202601,남산타운,신당동,114.88,14,75600,0,갱신,2026-01-31,2002
중구,11140,202601,세운푸르지오헤리시티,인현동2가,24.5533,12,30000,0,신규,2026-01-31,2023
중구,11140,202601,힐스테이트세운센트럴2단지,입정동,45.9844,12,5000,230,신규,2026-01-25,2023
중구,11140,202601,파크원빌,장충동2가,14.22,6,1000,65,갱신,2026-01-29,2011
중구,11140,202601,세운푸르지오헤리시티,인현동2가,29.4564,16,35000,0,신규,2026-01-28,2023
중구,11140,202601,한진해모로,신당동,59.76,2,10000,120,신규,2026-01-03,2001
중구,11140,202601,약수하이츠,신당동,57.63,5,55000,0,신규,2026-01-29,1999
중구,11140,202601,남산타운,신당동,84.88,3,72000,0,신규,2026-01-09,2002
중구,11140,202601,서울역센트럴자이,만리동2가,84.9791,13,87700,80,갱신,2026-01-31,2017
중구,11140,202601,세운푸르지오헤리시티,인현동2가,29.4564,14,3000,140,신규,2026-01-08,2023
중구,11140,202601,골드캐슬Ⅲ,황학동,29.7,10,27500,0,갱신,2026-01-30,2017
중구,11140,202601,삼성파크빌,을지로5가,84.85,10,58000,0,신규,2026-01-24,2006
중구,11140,202601,약수하이츠,신당동,114.92,16,84000,0,갱신,2026-01-30,1999
중구,11140,202601,남산타운,신당동,114.88,12,10000,343,갱신,2026-01-15,2002
중구,11140,202601,세운푸르지오헤리시티,인현동2가,29.4564,26,5000,137,신규,2026-01-09,2023
중구,11140,202601,힐스테이트세운센트럴2단지,입정동,49.9976,20,72000,0,신규,2026-01-31,2023
중구,11140,202601,오장동오팰리오,오장동,29.48,8,36500,0,갱신,2026-01-21,2021
중구,11140,202601,리마크빌동대문,흥인동,24.25,17,1000,90,신규,2026-01-14,2016
중구,11140,202601,롯데캐슬,황학동,84.92,31,10000,250,신규,2026-01-09,2008
중구,11140,202601,롯데캐슬,황학동,114.9,10,80000,0,신규,2026-01-16,2008
중구,11140,202601,세운푸르지오헤리시티,인현동2가,28.4064,23,3000,150,신규,2026-01-17,2023
중구,11140,202601,세운푸르지오헤리시티,인현동2가,28.4064,20,5000,135,신규,2026-01-16,2023
중구,11140,202601,신당KCC스위첸,신당동,72.9906,13,75000,0,신규,2026-01-30,2019
중구,11140,202601,정동,정동,46.26,3,31000,0,갱신,2026-01-22,1965
중구,11140,202601,LIG서울역리가,만리동1가,84.9581,5,70560,0,갱신,2026-01-30,2012
중구,11140,202601,남산타운,신당동,84.88,3,15000,250,신규,2026-01-27,2002
중구,11140,202601,롯데캐슬,황학동,84.9,27,56385,0,갱신,2026-01-28,2008
중구,11140,202601,서울역한라비발디센트럴,만리동2가,84.9774,11,60000,84,갱신,2026-01-23,2018
중구,11140,202601,위더스하임,흥인동,23.82,6,4200,130,갱신,2026-01-30,2018
중구,11140,202601,남산타운,신당동,114.88,6,81000,0,신규,2026-01-22,2002
중구,11140,202601,서울역한라비발디센트럴,만리동2가,84.9774,12,20000,240,갱신,2026-01-04,2018
중구,11140,202601,SK리더스뷰남산,회현동1가,122.7,21,1000,570,갱신,2026-01-30,2010
중구,11140,202601,서울역디오빌,만리동1가,73.86,13,28050,135,갱신,2026-01-17,2005
중구,11140,202601,약수하이츠,신당동,84.88,4,73000,0,신규,2026-01-29,1999
중구,11140,202601,한양I-Class,황학동,24.67,16,2000,98,신규,2026-01-26,2013
중구,11140,202601,래미안하이베르,신당동,59.74,15,10000,200,신규,2026-01-28,2011
중구,11140,202601,힐스테이트남산,묵정동,21.05,3,25000,35,신규,2026-01-29,2024
중구,11140,202601,서울역한라비발디센트럴,만리동2가,71.9832,5,78000,0,신규,2026-01-20,2018
중구,11140,202601,롯데캐슬,황학동,84.9,15,68000,0,신규,2026-01-16,2008
중구,11140,202601,미주,필동3가,130.95,4,45000,25,갱신,2026-01-21,1976
중구,11140,202601,쌍용남산플래티넘,회현동2가,139.8,21,65000,350,갱신,2026-01-12,2010
중구,11140,202601,남산타운,신당동,59.94,18,60000,0,신규,2026-01-16,2002
중구,11140,202601,약수하이츠,신당동,84.88,2,70000,0,신규,2026-01-21,1999
중구,11140,202601,파크원빌,장충동2가,13.51,9,1000,65,신규,2026-01-01,2011
중구,11140,202601,힐스테이트세운센트럴2단지,입정동,56.5067,18,80000,0,신규,2026-01-28,2023
중구,11140,202601,서울역센트럴자이,만리동2가,72.9965,21,84000,0,갱신,2026-01-19,2017
중구,11140,202601,청계리버팰리스A,황학동,26.35,11,3000,125,신규,2026-01-24,2019
중구,11140,202601,신당파인힐하나유보라,신당동,24.5152,14,514,66,신규,2026-01-12,2019
중구,11140,202601,힐스테이트남산,묵정동,29.17,5,1000,245,신규,2026-01-20,2024
중구,11140,202601,충무로엘크루메크로시티2차,충무로5가,22.75,8,1000,85,신규,2026-01-28,2016
중구,11140,202601,힐스테이트남산,묵정동,21.05,4,30500,0,갱신,2026-01-26,2024
중구,11140,202601,롯데캐슬,황학동,59.91,29,60000,0,신규,2026-01-28,2008
중구,11140,202601,힐스테이트세운센트럴2단지,입정동,49.984,7,72000,0,신규,2026-01-09,2023
중구,11140,202601,신당푸르지오,신당동,59.85,19,65000,0,신규,2026-01-27,2005
중구,11140,202601,서울역센트럴자이,만리동2가,84.9918,21,5200,60,갱신,2026-01-28,2017
중구,11140,202601,현대,신당동,83.97,9,55000,0,신규,2026-01-17,1993
중구,11140,202601,세운푸르지오헤리시티,인현동2가,28.4064,18,5000,115,갱신,2026-01-22,2023
중구,11140,202601,래미안하이베르,신당동,117.0,3,93000,0,신규,2026-01-24,2011
중구,11140,202601,남산타운,신당동,59.94,15,10000,122,신규,2026-01-10,2002
중구,11140,202601,약수역더시티,신당동,18.86,5,23000,0,신규,2026-01-06,2021
중구,11140,202601,세운푸르지오헤리시티,인현동2가,42.2349,12,40000,130,신규,2026-01-27,2023
중구,11140,202601,(73-1),황학동,19.5,6,1000,53,신규,2026-01-20,1999
중구,11140,202601,DUO302,황학동,15.97,5,500,67,신규,2026-01-21,2014
중구,11140,202601,청계우성아트윈,황학동,37.52,8,3000,105,신규,2026-01-04,2013
중구,11140,202601,서울역한라비발디센트럴,만리동2가,84.9728,7,5000,330,신규,2026-01-10,2018
중구,11140,202601,서울역한라비발디센트럴,만리동2가,84.9728,7,5000,330,신규,2026-01-10,2018
중구,11140,202601,동대문와이즈캐슬,흥인동,16.55,14,2000,79,갱신,2026-01-12,2014
중구,11140,202601,청계우성아트윈,황학동,37.52,8,3000,105,신규,2026-01-04,2013
중구,11140,202601,청계천두산위브더제니스,흥인동,145.6492,32,145000,0,신규,2026-01-27,2014
중구,11140,202601,현대,신당동,79.11,4,20000,145,신규,2026-01-26,1993
중구,11140,202601,남산타운,신당동,114.88,9,20000,230,갱신,2026-01-27,2002
중구,11140,202601,약수하이츠,신당동,84.88,3,20000,210,신규,2026-01-25,1999
중구,11140,202601,한양I-Class,황학동,16.37,15,1000,70,신규,2026-01-26,2013
중구,11140,202601,황학동코아루,황학동,136.91,9,30000,215,신규,2026-01-02,2010
중구,11140,202601,약수하이츠,신당동,114.92,18,30000,215,갱신,2026-01-27,1999
중구,11140,202601,황학아크로타워,황학동,134.301,8,10000,330,갱신,2026-01-17,2010
중구,11140,202601,서울역센트럴자이,만리동2가,39.9541,-1,3862,16,갱신,2026-01-26,2017
중구,11140,202601,파크원빌,장충동2가,13.12,8,1000,65,신규,2026-01-12,2011
중구,11140,202601,장충,장충동2가,31.24,4,2000,60,신규,2026-01-19,1981
중구,11140,202601,진양상가,충무로4가,71.93,10,3000,102,신규,2026-01-22,1970
중구,11140,202601,청구e편한세상,신당동,59.89,5,67000,0,갱신,2026-01-26,2011
중구,11140,202601,약수하이츠,신당동,65.37,9,30000,140,신규,2026-01-19,1999
중구,11140,202601,서울역센트럴자이,만리동2가,39.9541,12,3785,16,갱신,2026-01-20,2017
중구,11140,202601,약수하이츠,신당동,57.63,4,55000,0,신규,2026-01-23,1999
중구,11140,202601,진달래,신당동,84.41,1,10000,190,신규,2026-01-26,2003
중구,11140,202601,롯데캐슬,황학동,84.97,9,65000,0,갱신,2026-01-24,2008
중구,11140,202601,남산타운,신당동,59.94,8,47400,0,갱신,2026-01-09,2002
중구,11140,202601,약수역더시티,신당동,18.86,7,23000,10,신규,2026-01-24,2021
중구,11140,202601,롯데캐슬,황학동,84.92,10,40000,100,신규,2026-01-17,2008
중구,11140,202601,래미안하이베르,신당동,59.95,11,54600,0,갱신,2026-01-24,2011
중구,11140,202601,황학동코아루,황학동,84.96,7,15000,220,신규,2026-01-11,2010
중구,11140,202601,서울역한라비발디센트럴,만리동2가,84.9728,11,81000,0,신규,2026-01-14,2018
중구,11140,202601,삼성사이버빌리지,중림동,84.95,3,80000,0,신규,2026-01-23,2001
중구,11140,202601,DUO302,황학동,15.97,14,1000,80,신규,2026-01-13,2014
중구,11140,202601,서울역센트럴자이,만리동2가,59.943,13,5000,315,갱신,2026-01-22,2017
중구,11140,202601,세운푸르지오헤리시티,인현동2가,40.7637,22,2000,250,신규,2026-01-14,2023
중구,11140,202601,약수하이츠,신당동,57.63,4,52500,0,갱신,2026-01-22,1999
중구,11140,202601,서울역센트럴자이,만리동2가,39.9541,12,5392,7,갱신,2026-01-23,2017
중구,11140,202601,힐스테이트남산,묵정동,44.55,3,57000,0,신규,2026-01-22,2024
중구,11140,202601,덕수궁롯데캐슬,순화동,56.2897,4,2000,270,신규,2026-01-02,2016
중구,11140,202601,남산타운,신당동,59.94,18,52500,0,갱신,2026-01-12,2002
중구,11140,202601,신당푸르지오,신당동,84.39,10,72000,0,신규,2026-01-21,2005
중구,11140,202601,LIG서울역리가,만리동1가,84.9581,10,85000,0,신규,2026-01-22,2012
중구,11140,202601,롯데캐슬,황학동,59.94,11,55600,0,갱신,2026-01-16,2008
중구,11140,202601,하이1(113-5),신당동,84.24,4,41000,0,갱신,2026-01-17,2000
중구,11140,202601,광희동1가166외7필지청년주택신축,광희동1가,18.41,17,7490,57,갱신,2026-01-22,2023
중구,11140,202601,남산타운,신당동,59.94,13,46800,0,갱신,2026-01-17,2002
중구,11140,202601,래미안하이베르,신당동,59.74,4,10000,220,신규,2026-01-21,2011
중구,11140,202601,오장동오팰리오,오장동,29.48,10,37000,0,신규,2026-01-21,2021
중구,11140,202601,남산타운,신당동,59.94,18,15000,165,신규,2026-01-10,2002
중구,11140,202601,남산타운,신당동,84.88,12,10000,212,갱신,2026-01-10,2002
중구,11140,202601,서울역센트럴자이,만리동2가,47.4739,13,6413,9,갱신,2026-01-20,2017
중구,11140,202601,서울역센트럴자이,만리동2가,59.943,19,78000,0,갱신,2026-01-10,2017
중구,11140,202601,신당푸르지오,신당동,84.76,18,73500,0,갱신,2026-01-18,2005
중구,11140,202601,신당파인힐하나유보라,신당동,24.5147,11,1028,74,신규,2026-01-14,2019
중구,11140,202601,서울역센트럴자이,만리동2가,47.4739,17,6413,9,갱신,2026-01-20,2017
중구,11140,202601,힐스테이트남산,묵정동,38.95,6,30000,130,신규,2026-01-10,2024
중구,11140,202601,롯데캐슬,황학동,59.91,12,52500,0,갱신,2026-01-20,2008
중구,11140,202601,남산타운,신당동,59.94,1,55000,0,갱신,2026-01-16,2002
중구,11140,202601,롯데캐슬,황학동,59.94,21,51450,0,갱신,2026-01-16,2008
중구,11140,202601,신당푸르지오,신당동,59.85,10,65000,0,신규,2026-01-20,2005
중구,11140,202601,삼성사이버빌리지,중림동,59.7,16,62000,0,갱신,2026-01-20,2001
중구,11140,202601,남산타운,신당동,84.88,15,66000,0,갱신,2026-01-17,2002
중구,11140,202601,서울역센트럴자이,만리동2가,47.4739,6,6413,9,갱신,2026-01-20,2017
중구,11140,202601,약수하이츠,신당동,65.37,15,57700,0,갱신,2026-01-13,1999
중구,11140,202601,삼정아트테라스정동,정동,27.2434,3,10000,140,갱신,2026-01-20,2020
중구,11140,202601,서울역센트럴자이,만리동2가,47.4739,16,4502,19,갱신,2026-01-20,2017
중구,11140,202601,약수하이츠,신당동,57.63,1,53500,0,신규,2026-01-19,1999
중구,11140,202601,서울역센트럴자이,만리동2가,39.9541,2,5029,9,갱신,2026-01-20,2017
중구,11140,202601,서울역센트럴자이,만리동2가,47.4739,7,6413,9,갱신,2026-01-19,2017
중구,11140,202601,서울역센트럴자이,만리동2가,39.9541,11,15348,42,갱신,2026-01-20,2017
중구,11140,202601,서울역센트럴자이,만리동2가,72.9733,2,35000,200,신규,2026-01-19,2017
중구,11140,202601,서울역센트럴자이,만리동2가,39.9541,-1,5392,7,갱신,2026-01-19,2017
중구,11140,202601,서울역센트럴자이,만리동2가,39.9541,3,5392,7,갱신,2026-01-19,2017
중구,11140,202601,정동,정동,44.96,6,35000,0,신규,2026-01-03,1965
중구,11140,202601,한진해모로,신당동,84.96,3,60000,0,신규,2026-01-02,2001
