C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
소득구간별,대전광역시,5850,225,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Daejeon,101,By income level of wage,신혼부부 특성별
소득구간별,대전광역시,6057,225,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Daejeon,101,By income level of wage,신혼부부 특성별
소득구간별,울산광역시,5922,226,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Ulsan,101,By income level of wage,신혼부부 특성별
소득구간별,울산광역시,6660,226,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Ulsan,101,By income level of wage,신혼부부 특성별
소득구간별,울산광역시,7039,226,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Ulsan,101,By income level of wage,신혼부부 특성별
소득구간별,세종특별자치시,6414,229,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Sejong,101,By income level of wage,신혼부부 특성별
소득구간별,세종특별자치시,7024,229,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Sejong,101,By income level of wage,신혼부부 특성별
소득구간별,세종특별자치시,7644,229,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Sejong,101,By income level of wage,신혼부부 특성별
소득구간별,경기도,5752,231,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Gyeonggi-do,101,By income level of wage,신혼부부 특성별
소득구간별,경기도,6117,231,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Gyeonggi-do,101,By income level of wage,신혼부부 특성별
소득구간별,경기도,6476,231,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Gyeonggi-do,101,By income level of wage,신혼부부 특성별
소득구간별,강원특별자치도,5088,232,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Gangwon State,101,By income level of wage,신혼부부 특성별
소득구간별,강원특별자치도,5294,232,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Gangwon State,101,By income level of wage,신혼부부 특성별
소득구간별,강원특별자치도,5432,232,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Gangwon State,101,By income level of wage,신혼부부 특성별
소득구간별,충청북도,5431,233,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Chungcheongbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청북도,5821,233,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Chungcheongbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청북도,6132,233,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Chungcheongbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청남도,5635,234,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Chungcheongnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청남도,6020,234,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Chungcheongnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청남도,6091,234,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Chungcheongnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,전북특별자치도,4696,235,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Jeonbuk State,101,By income level of wage,신혼부부 특성별
소득구간별,전북특별자치도,5160,235,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Jeonbuk State,101,By income level of wage,신혼부부 특성별
소득구간별,전북특별자치도,5389,235,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Jeonbuk State,101,By income level of wage,신혼부부 특성별
소득구간별,전라남도,5168,236,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Jeollanam-do,101,By income level of wage,신혼부부 특성별
소득구간별,전라남도,5419,236,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Jeollanam-do,101,By income level of wage,신혼부부 특성별
소득구간별,전라남도,5725,236,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Jeollanam-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상북도,5053,237,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Gyeongsangbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상북도,5362,237,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Gyeongsangbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상북도,5722,237,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Gyeongsangbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상남도,4938,238,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Gyeongsangnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상남도,5284,238,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Gyeongsangnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상남도,5588,238,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Gyeongsangnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,제주특별자치도,4550,239,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Jeju-do,101,By income level of wage,신혼부부 특성별
소득구간별,제주특별자치도,4388,239,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Jeju-do,101,By income level of wage,신혼부부 특성별
소득구간별,제주특별자치도,4867,239,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Jeju-do,101,By income level of wage,신혼부부 특성별
소득구간별,맞벌이,7271,701,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Dual-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,맞벌이,7790,701,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Dual-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,맞벌이,8137,701,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Dual-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,외벌이,4330,702,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Single-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,외벌이,4574,702,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Single-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,외벌이,4729,702,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Single-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,기타,316,709,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,The others,101,By income level of wage,신혼부부 특성별
소득구간별,기타,393,709,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,The others,101,By income level of wage,신혼부부 특성별
소득구간별,기타,361,709,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,The others,101,By income level of wage,신혼부부 특성별
소득구간별,무자녀,6198,780,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,No children,101,By income level of wage,신혼부부 특성별
소득구간별,무자녀,6600,780,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,No children,101,By income level of wage,신혼부부 특성별
소득구간별,무자녀,6995,780,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,No children,101,By income level of wage,신혼부부 특성별
소득구간별,유자녀,5141,790,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Have children(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,유자녀,5511,790,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Have children(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,유자녀,5737,790,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Have children(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,주택 미소유,5192,810,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Non-possession of house,101,By income level of wage,신혼부부 특성별
소득구간별,주택 미소유,5569,810,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Non-possession of house,101,By income level of wage,신혼부부 특성별
소득구간별,주택 미소유,5836,810,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Non-possession of house,101,By income level of wage,신혼부부 특성별
소득구간별,주택 소유,6152,820,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,,소득 중앙값,만원,Number of newlyweds,Possession of house(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,주택 소유,6521,820,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,,소득 중앙값,만원,Number of newlyweds,Possession of house(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,주택 소유,6883,820,13,A,10000Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,,소득 중앙값,만원,Number of newlyweds,Possession of house(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,전국,13.7,000,2,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,10 million ~ 30 million won,1000~3000만원 미만,% 만원,Number of newlyweds,Whole country,101,By income level of wage,신혼부부 특성별
